time_ms,Lead_I,Lead_II,Lead_III
18028,-0.0599,-0.0488,0.0111
18030,-0.0492,-0.029,0.0202
18032,-0.0632,-0.0217,0.0415
18034,-0.0346,-0.0235,0.0111
18036,-0.0471,-0.0344,0.0128
18038,-0.064,-0.0468,0.0172
18040,-0.0409,-0.0445,-0.0036
18042,-0.0466,-0.0287,0.018
18044,-0.0619,-0.0558,0.0061
18046,-0.0669,-0.0495,0.0175
18048,-0.0306,-0.0543,-0.0237
18050,-0.0578,-0.0421,0.0157
18052,-0.0456,-0.0435,0.0021
18054,-0.0519,-0.0336,0.0183
18056,-0.0317,-0.041,-0.0093
18058,-0.0394,-0.0577,-0.0183
18060,-0.0683,-0.0405,0.0277
18062,-0.0551,-0.0555,-0.0004
18064,-0.0452,-0.05,-0.0049
18066,-0.0668,-0.0451,0.0218
18068,-0.0359,-0.0285,0.0073
18070,-0.0494,-0.0464,0.0031
18072,-0.0479,-0.0522,-0.0043
18074,-0.0577,-0.0275,0.0302
18076,-0.0487,-0.0431,0.0057
18078,-0.0504,-0.0634,-0.0129
18080,-0.0545,-0.0534,0.001
18082,-0.0154,-0.0317,-0.0163
18084,-0.0588,-0.0164,0.0424
18086,-0.0591,-0.0241,0.035
18088,-0.0477,-0.0568,-0.0091
18090,-0.0336,-0.0574,-0.0237
18092,-0.066,-0.0701,-0.0041
18094,-0.0541,-0.0454,0.0087
18096,-0.0535,-0.0317,0.0218
18098,-0.0293,-0.058,-0.0288
18100,-0.0519,-0.0293,0.0226
18102,-0.0629,-0.0233,0.0396
18104,-0.0418,-0.0789,-0.0372
18106,-0.0428,-0.0547,-0.0119
18108,-0.0689,-0.0356,0.0333
18110,-0.0497,-0.0613,-0.0116
18112,-0.0378,-0.0718,-0.034
18114,-0.0598,-0.0446,0.0152
18116,-0.0513,-0.05,0.0013
18118,-0.0279,-0.0307,-0.0028
18120,-0.0709,-0.0405,0.0305
18122,-0.06,-0.0534,0.0066
18124,-0.0471,-0.0673,-0.0201
18126,-0.0598,-0.0373,0.0225
18128,-0.0588,-0.0266,0.0322
18130,-0.0715,-0.047,0.0245
18132,-0.0544,-0.0523,0.0022
18134,-0.0496,-0.0347,0.015
18136,-0.0686,-0.069,-0.0004
18138,-0.0464,-0.0433,0.0031
18140,-0.0297,-0.0206,0.0091
18142,-0.0599,-0.0561,0.0038
18144,-0.0518,-0.0473,0.0046
18146,-0.0495,-0.0455,0.0041
18148,-0.0624,-0.0515,0.0109
18150,-0.0284,-0.0325,-0.0042
18152,-0.0401,0.0058,0.046
18154,-0.0531,-0.0228,0.0303
18156,-0.0384,-0.0574,-0.019
18158,-0.0415,-0.0489,-0.0074
18160,-0.0618,-0.0478,0.014
18162,-0.0446,-0.0286,0.016
18164,-0.0525,-0.0627,-0.0102
18166,-0.057,-0.0513,0.0057
18168,-0.0593,-0.0433,0.016
18170,-0.0221,-0.0761,-0.054
18172,-0.0502,-0.0309,0.0193
18174,-0.0541,-0.0316,0.0225
18176,-0.0664,-0.051,0.0154
18178,-0.0613,-0.0577,0.0036
18180,-0.0259,-0.0541,-0.0282
18182,-0.0418,-0.0384,0.0034
18184,-0.0529,-0.0398,0.0132
18186,-0.0452,-0.0404,0.0048
18188,-0.0373,-0.0481,-0.0108
18190,-0.0427,-0.0528,-0.0101
18192,-0.0539,-0.0389,0.015
18194,-0.0408,-0.0525,-0.0118
18196,-0.0495,-0.0448,0.0047
18198,-0.0637,-0.0283,0.0354
18200,-0.0471,-0.0651,-0.018
18202,-0.0206,-0.0386,-0.0181
18204,-0.0382,-0.05,-0.0118
18206,-0.0455,-0.0279,0.0175
18208,-0.0524,-0.0413,0.0111
18210,-0.0455,-0.0339,0.0115
18212,-0.0693,-0.0252,0.0442
18214,-0.0526,-0.0406,0.012
18216,-0.0594,-0.0419,0.0176
18218,-0.028,-0.0421,-0.014
18220,-0.0616,-0.0544,0.0072
18222,-0.0472,-0.0582,-0.011
18224,-0.0414,-0.0471,-0.0058
18226,-0.0448,-0.052,-0.0072
18228,-0.0434,-0.0323,0.0111
18230,-0.0376,-0.0364,0.0012
18232,-0.0505,-0.0721,-0.0216
18234,-0.0556,-0.0837,-0.0281
18236,-0.0285,-0.0324,-0.0039
18238,-0.0515,-0.0277,0.0238
18240,-0.0613,-0.0332,0.0282
18242,-0.0628,-0.0307,0.0321
18244,-0.0471,-0.0616,-0.0145
18246,-0.0449,-0.0391,0.0058
18248,-0.0692,-0.0519,0.0173
18250,-0.0618,-0.0754,-0.0136
18252,-0.0517,-0.0253,0.0264
18254,-0.059,-0.0287,0.0303
18256,-0.0517,-0.0615,-0.0098
18258,-0.0447,-0.0584,-0.0137
18260,-0.0265,-0.0407,-0.0142
18262,-0.0393,-0.0318,0.0075
18264,-0.0541,-0.0618,-0.0077
18266,-0.0728,-0.0513,0.0215
18268,-0.0329,-0.0515,-0.0186
18270,-0.041,-0.0516,-0.0105
18272,-0.0486,-0.0617,-0.0132
18274,-0.0598,-0.0541,0.0056
18276,-0.037,-0.0476,-0.0106
18278,-0.0564,-0.0334,0.023
18280,-0.0433,-0.039,0.0043
18282,-0.0419,-0.0313,0.0106
18284,-0.0462,-0.0594,-0.0131
18286,-0.075,-0.0383,0.0367
18288,-0.0592,-0.0587,0.0005
18290,-0.058,-0.0443,0.0137
18292,-0.0497,-0.0442,0.0055
18294,-0.0506,-0.0566,-0.006
18296,-0.0434,0.0009,0.0443
18298,-0.0388,-0.0265,0.0122
18300,-0.0575,-0.0285,0.029
18302,-0.0576,-0.014,0.0436
18304,-0.0307,-0.0153,0.0153
18306,-0.0261,-0.017,0.0091
18308,-0.0115,0.0159,0.0274
18310,0.0005,0.0302,0.0297
18312,0.0012,0.0273,0.0261
18314,-0.0047,0.0497,0.0544
18316,0.006,0.0634,0.0573
18318,0.0452,0.089,0.0438
18320,0.0363,0.0898,0.0535
18322,0.0488,0.0905,0.0417
18324,0.0484,0.1262,0.0778
18326,0.0746,0.1584,0.0838
18328,0.0862,0.1759,0.0897
18330,0.0853,0.1818,0.0965
18332,0.116,0.2244,0.1084
18334,0.1271,0.2327,0.1056
18336,0.1364,0.2225,0.086
18338,0.1326,0.2364,0.1038
18340,0.1319,0.2641,0.1322
18342,0.1238,0.2501,0.1263
18344,0.1231,0.2717,0.1486
18346,0.1279,0.2402,0.1123
18348,0.1106,0.2409,0.1303
18350,0.1226,0.2104,0.0879
18352,0.1039,0.1812,0.0773
18354,0.1018,0.1809,0.0791
18356,0.0996,0.1831,0.0835
18358,0.0565,0.1371,0.0805
18360,0.0484,0.1023,0.0539
18362,0.0404,0.1019,0.0615
18364,0.0641,0.0853,0.0211
18366,0.0186,0.0757,0.0571
18368,0.0115,0.0563,0.0448
18370,0.0173,0.0545,0.0372
18372,-0.0118,0.0244,0.0362
18374,0.007,-0.0098,-0.0168
18376,-0.0098,-0.0087,0.0011
18378,-0.0021,0.0021,0.0042
18380,-0.0367,0.0018,0.0385
18382,-0.0592,-0.0365,0.0227
18384,-0.0505,-0.0322,0.0184
18386,-0.0503,-0.0187,0.0316
18388,-0.0537,-0.0544,-0.0007
18390,-0.0448,-0.0369,0.0079
18392,-0.0374,-0.052,-0.0146
18394,-0.0437,-0.0561,-0.0124
18396,-0.0647,-0.0559,0.0089
18398,-0.0437,-0.0318,0.0119
18400,-0.0371,-0.0611,-0.024
18402,-0.0334,-0.0347,-0.0013
18404,-0.0471,-0.0339,0.0132
18406,-0.052,-0.0475,0.0044
18408,-0.0309,-0.0149,0.016
18410,-0.0238,0.0194,0.0432
18412,0.0394,0.077,0.0375
18414,0.1153,0.218,0.1027
18416,0.2685,0.442,0.1735
18418,0.4271,0.7251,0.2981
18420,0.6217,1.0646,0.4429
18422,0.8377,1.3917,0.554
18424,1.0331,1.6845,0.6514
18426,1.1128,1.8098,0.697
18428,1.106,1.7876,0.6816
18430,0.9753,1.6094,0.6341
18432,0.7762,1.3321,0.5558
18434,0.5495,0.9289,0.3794
18436,0.3373,0.5725,0.2352
18438,0.1514,0.2787,0.1273
18440,0.0249,0.0539,0.029
18442,-0.0772,-0.0955,-0.0183
18444,-0.1411,-0.1869,-0.0458
18446,-0.1311,-0.1822,-0.0511
18448,-0.1363,-0.1887,-0.0524
18450,-0.1175,-0.129,-0.0114
18452,-0.0671,-0.0971,-0.03
18454,-0.0765,-0.064,0.0125
18456,-0.0406,-0.0415,-0.0009
18458,-0.0525,-0.0182,0.0343
18460,-0.0201,-0.0258,-0.0057
18462,-0.0341,0.0015,0.0356
18464,-0.0229,0.0104,0.0333
18466,-0.0151,-0.0121,0.003
18468,-0.0085,-0.0004,0.0081
18470,-0.025,0.0109,0.036
18472,-0.0209,0.0209,0.0418
18474,0.0005,0.017,0.0165
18476,0.001,0.0398,0.0388
18478,0.0003,0.0434,0.043
18480,0.004,0.043,0.039
18482,0.0212,0.0344,0.0132
18484,0.0046,0.0589,0.0543
18486,0.0118,0.0503,0.0386
18488,0.0164,0.0375,0.0211
18490,0.0395,0.0785,0.039
18492,0.0202,0.1106,0.0904
18494,0.029,0.1156,0.0866
18496,0.025,0.1176,0.0926
18498,0.038,0.1055,0.0674
18500,0.0495,0.1089,0.0594
18502,0.0573,0.1229,0.0656
18504,0.0525,0.155,0.1025
18506,0.0548,0.1287,0.0739
18508,0.0799,0.1453,0.0654
18510,0.0836,0.1498,0.0662
18512,0.0619,0.1523,0.0904
18514,0.1021,0.1766,0.0745
18516,0.0849,0.1969,0.112
18518,0.0924,0.2253,0.1329
18520,0.0976,0.2204,0.1228
18522,0.129,0.2325,0.1035
18524,0.1244,0.2209,0.0965
18526,0.1598,0.234,0.0742
18528,0.1329,0.2572,0.1243
18530,0.1331,0.2909,0.1577
18532,0.1488,0.2917,0.1429
18534,0.1882,0.3019,0.1137
18536,0.1778,0.3001,0.1223
18538,0.1526,0.3331,0.1805
18540,0.1699,0.3581,0.1883
18542,0.1983,0.3298,0.1315
18544,0.1821,0.3613,0.1792
18546,0.2147,0.3755,0.1608
18548,0.2204,0.3718,0.1515
18550,0.2106,0.4081,0.1975
18552,0.2127,0.4119,0.1992
18554,0.2304,0.3964,0.1659
18556,0.2277,0.3803,0.1527
18558,0.228,0.4012,0.1732
18560,0.2567,0.4019,0.1452
18562,0.2438,0.4323,0.1885
18564,0.2283,0.4038,0.1755
18566,0.2137,0.3738,0.1601
18568,0.2084,0.4101,0.2017
18570,0.2229,0.4005,0.1776
18572,0.2036,0.3817,0.178
18574,0.1986,0.3899,0.1913
18576,0.2083,0.3559,0.1476
18578,0.2069,0.3428,0.1359
18580,0.2005,0.3315,0.1311
18582,0.1885,0.3398,0.1513
18584,0.1837,0.335,0.1513
18586,0.1628,0.3012,0.1384
18588,0.1844,0.3019,0.1176
18590,0.1518,0.2798,0.128
18592,0.1513,0.2652,0.1139
18594,0.1374,0.2647,0.1273
18596,0.1264,0.2252,0.0988
18598,0.127,0.2056,0.0786
18600,0.083,0.1869,0.1039
18602,0.1062,0.1832,0.077
18604,0.0945,0.1568,0.0622
18606,0.0799,0.1557,0.0757
18608,0.0693,0.1278,0.0586
18610,0.045,0.1153,0.0703
18612,0.0695,0.1255,0.0561
18614,0.0441,0.1007,0.0566
18616,0.0314,0.0869,0.0555
18618,0.0449,0.082,0.0371
18620,0.0065,0.0638,0.0574
18622,0.0035,0.0474,0.0439
18624,0.0082,0.0336,0.0254
18626,0.0375,0.0264,-0.0111
18628,-0.0026,0.0264,0.029
18630,0.0112,0.0486,0.0374
18632,-0.0315,0.0266,0.0581
18634,-0.0228,0.0351,0.0578
18636,-0.0288,0.0001,0.0289
18638,-0.0405,0.0041,0.0446
18640,-0.0203,-0.0136,0.0067
18642,-0.0351,0.0137,0.0488
18644,-0.001,-0.0188,-0.0178
18646,-0.0404,-0.0041,0.0363
18648,-0.0425,-0.0254,0.0171
18650,-0.0411,-0.0349,0.0061
18652,-0.0376,-0.0472,-0.0096
18654,-0.0123,-0.0392,-0.0269
18656,-0.0499,-0.0415,0.0084
18658,-0.022,-0.0265,-0.0045
18660,-0.05,-0.0546,-0.0046
18662,-0.0509,-0.0454,0.0055
18664,-0.0485,-0.0635,-0.0151
18666,-0.0399,-0.033,0.0069
18668,-0.0387,-0.0415,-0.0028
18670,-0.0766,-0.0362,0.0404
18672,-0.0306,-0.0531,-0.0226
18674,-0.0347,-0.0396,-0.0049
18676,-0.0295,-0.0375,-0.0081
18678,-0.032,-0.041,-0.009
18680,-0.0635,-0.058,0.0055
18682,-0.046,-0.0137,0.0323
18684,-0.0457,-0.0269,0.0188
18686,-0.0556,-0.0389,0.0167
18688,-0.0349,-0.042,-0.0071
18690,-0.0441,-0.0262,0.018
18692,-0.0604,-0.033,0.0274
18694,-0.0405,-0.0511,-0.0106
18696,-0.0308,-0.0505,-0.0197
18698,-0.0401,-0.0417,-0.0016
18700,-0.0754,-0.0438,0.0316
18702,-0.038,-0.0405,-0.0025
18704,-0.0503,-0.0334,0.0169
18706,-0.0611,-0.0382,0.0229
18708,-0.0309,-0.0291,0.0018
18710,-0.0453,-0.0309,0.0144
18712,-0.0556,-0.0417,0.0139
18714,-0.0423,-0.0602,-0.018
18716,-0.0416,-0.0469,-0.0054
18718,-0.0453,-0.063,-0.0176
18720,-0.0382,-0.0426,-0.0044
18722,-0.051,-0.0131,0.0379
18724,-0.0343,-0.0549,-0.0207
18726,-0.0441,-0.0348,0.0093
18728,-0.0576,-0.0521,0.0055
18730,-0.0469,-0.0579,-0.0111
18732,-0.0316,-0.0336,-0.002
18734,-0.0409,-0.0247,0.0162
18736,-0.0509,-0.0588,-0.0079
18738,-0.0674,-0.036,0.0314
18740,-0.0366,-0.0337,0.0029
18742,-0.0455,-0.0116,0.0339
18744,-0.0418,-0.035,0.0069
18746,-0.0321,-0.0362,-0.0041
18748,-0.0548,-0.0623,-0.0075
18750,-0.0356,-0.0286,0.0069
18752,-0.0282,-0.0372,-0.009
18754,-0.0615,-0.05,0.0115
18756,-0.0347,-0.0411,-0.0064
18758,-0.0414,-0.0211,0.0202
18760,-0.046,-0.0362,0.0098
18762,-0.0594,-0.0188,0.0406
18764,-0.0408,-0.0406,0.0002
18766,-0.0303,-0.0095,0.0208
18768,-0.041,-0.0266,0.0145
18770,-0.0276,-0.0286,-0.001
18772,-0.0461,-0.0541,-0.008
18774,-0.0462,-0.0515,-0.0053
18776,-0.0443,-0.0146,0.0297
18778,-0.0447,-0.0288,0.0159
18780,-0.0528,-0.038,0.0149
18782,-0.052,-0.0536,-0.0016
18784,-0.0398,-0.0439,-0.004
18786,-0.0345,-0.0419,-0.0075
18788,-0.0413,-0.0429,-0.0017
18790,-0.0279,-0.0477,-0.0198
18792,-0.0537,-0.0399,0.0138
18794,-0.0314,-0.0552,-0.0238
18796,-0.0372,-0.0429,-0.0057
18798,-0.0349,-0.031,0.0039
18800,-0.0371,-0.0213,0.0158
18802,-0.053,-0.0329,0.0201
18804,-0.0445,-0.048,-0.0035
18806,-0.0503,-0.0247,0.0257
18808,-0.0428,-0.0226,0.0202
18810,-0.0515,-0.0511,0.0004
18812,-0.0403,-0.0568,-0.0165
18814,-0.0309,-0.0399,-0.009
18816,-0.046,-0.0381,0.0079
18818,-0.0534,-0.0522,0.0012
18820,-0.0541,-0.0544,-0.0003
18822,-0.055,-0.0079,0.0471
18824,-0.0291,-0.0345,-0.0054
18826,-0.0356,-0.0572,-0.0216
18828,-0.0217,-0.0355,-0.0138
18830,-0.0369,-0.0544,-0.0176
18832,-0.0627,-0.0365,0.0262
18834,-0.0546,-0.0415,0.0131
18836,-0.0412,-0.0402,0.001
18838,-0.0423,-0.0433,-0.0009
18840,-0.0336,-0.0266,0.007
18842,-0.0262,-0.044,-0.0178
18844,-0.0522,-0.0346,0.0177
18846,-0.0614,-0.0407,0.0207
18848,-0.0577,-0.0153,0.0424
18850,-0.0469,-0.0308,0.0161
18852,-0.0315,-0.0457,-0.0143
18854,-0.0365,-0.0374,-0.001
18856,-0.0447,-0.0437,0.0009
18858,-0.0389,-0.0441,-0.0052
18860,-0.0448,-0.0156,0.0292
18862,-0.0267,-0.0449,-0.0182
18864,-0.03,-0.0509,-0.0208
18866,-0.0316,-0.0551,-0.0234
18868,-0.0588,-0.0359,0.0229
18870,-0.0345,-0.0306,0.0039
18872,-0.0426,-0.0196,0.023
18874,-0.0338,-0.0212,0.0126
18876,-0.0524,-0.0412,0.0112
18878,-0.0504,-0.043,0.0074
18880,-0.0421,-0.0351,0.007
18882,-0.0282,-0.0451,-0.0169
18884,-0.0385,-0.0448,-0.0063
18886,-0.041,-0.0533,-0.0122
18888,-0.0413,-0.0129,0.0285
18890,-0.037,-0.0476,-0.0106
18892,-0.0483,-0.0171,0.0312
18894,-0.0295,-0.0465,-0.017
18896,-0.0299,-0.0478,-0.0179
18898,-0.019,-0.0047,0.0143
18900,-0.0287,-0.0406,-0.0119
18902,-0.0181,-0.0369,-0.0188
18904,-0.0315,-0.024,0.0075
18906,-0.0313,-0.0153,0.016
18908,-0.0546,-0.0104,0.0442
18910,-0.0355,-0.0497,-0.0142
18912,-0.0347,-0.0319,0.0028
18914,-0.0479,-0.0614,-0.0135
18916,-0.0522,-0.0449,0.0073
18918,-0.0346,-0.0529,-0.0183
18920,-0.0614,-0.0463,0.0151
18922,-0.0402,-0.0435,-0.0033
18924,-0.0348,-0.0246,0.0102
18926,-0.0448,-0.0435,0.0012
18928,-0.0384,-0.0264,0.0119
18930,-0.0399,-0.039,0.0009
18932,-0.0423,-0.0365,0.0059
18934,-0.0368,-0.0519,-0.0151
18936,-0.0438,-0.0288,0.0149
18938,-0.0458,-0.05,-0.0041
18940,-0.0218,-0.0258,-0.004
18942,-0.0456,-0.0456,0.0001
18944,-0.0343,-0.0259,0.0083
18946,-0.0387,-0.0748,-0.036
18948,-0.0371,-0.0263,0.0107
18950,-0.06,-0.0286,0.0313
18952,-0.03,-0.0346,-0.0046
18954,-0.0473,-0.0297,0.0176
18956,-0.0342,-0.0353,-0.0011
18958,-0.0123,-0.0357,-0.0234
18960,-0.0434,-0.0235,0.0199
18962,-0.0252,-0.0538,-0.0286
18964,-0.0559,0.0022,0.0581
18966,-0.0473,-0.0184,0.0289
18968,-0.0487,-0.033,0.0156
18970,-0.041,-0.02,0.0211
18972,-0.0365,-0.0269,0.0095
18974,-0.0386,-0.0197,0.019
18976,-0.0498,-0.029,0.0208
18978,-0.0462,-0.0208,0.0254
18980,-0.0484,-0.0289,0.0194
18982,-0.0357,-0.0489,-0.0132
18984,-0.042,-0.0394,0.0026
18986,-0.0343,-0.0214,0.0129
18988,-0.0103,-0.0241,-0.0138
18990,-0.0262,-0.0205,0.0057
18992,-0.0228,-0.032,-0.0092
18994,-0.0423,-0.0252,0.0171
18996,-0.0417,-0.0322,0.0095
18998,-0.0564,-0.0408,0.0156
19000,-0.0563,-0.0432,0.0131
19002,-0.0267,-0.0183,0.0084
19004,-0.0406,-0.024,0.0165
19006,-0.0231,-0.0241,-0.001
19008,-0.0326,-0.0213,0.0113
19010,-0.0338,-0.0521,-0.0183
19012,-0.0272,-0.0372,-0.01
19014,-0.0295,-0.06,-0.0305
19016,-0.031,-0.0322,-0.0012
19018,-0.036,-0.0339,0.0022
19020,-0.0259,-0.0379,-0.012
19022,-0.0254,-0.0252,0.0002
19024,-0.0496,-0.0366,0.013
19026,-0.043,-0.0443,-0.0013
19028,-0.0171,-0.0228,-0.0057
19030,-0.049,-0.0368,0.0122
19032,-0.0552,-0.0357,0.0195
19034,-0.0354,-0.0256,0.0097
19036,-0.0356,-0.0288,0.0068
19038,-0.0311,-0.0232,0.008
19040,-0.0351,-0.0243,0.0108
19042,-0.0497,-0.0035,0.0461
19044,-0.0333,-0.0126,0.0207
19046,-0.0284,-0.0432,-0.0148
19048,-0.0494,-0.0129,0.0365
19050,-0.0449,-0.0359,0.009
19052,-0.0412,-0.0295,0.0117
19054,-0.0483,-0.0205,0.0277
19056,-0.0348,-0.0449,-0.0101
19058,-0.0397,-0.0183,0.0215
19060,-0.0712,-0.0422,0.029
19062,-0.0394,-0.0507,-0.0112
19064,-0.0363,-0.0455,-0.0093
19066,-0.042,-0.0302,0.0117
19068,-0.0476,-0.0508,-0.0031
19070,-0.0246,-0.0152,0.0095
19072,-0.0509,-0.0313,0.0196
19074,-0.0482,-0.0101,0.0382
19076,-0.0428,-0.0375,0.0053
19078,-0.0217,-0.0253,-0.0036
19080,-0.0195,-0.014,0.0055
19082,-0.0413,-0.028,0.0133
19084,-0.0277,-0.0154,0.0123
19086,-0.0266,-0.0152,0.0114
19088,-0.0477,-0.0321,0.0156
19090,-0.0152,-0.0344,-0.0192
19092,-0.0319,-0.0212,0.0106
19094,-0.0267,-0.03,-0.0033
19096,-0.0311,-0.0379,-0.0068
19098,-0.0288,-0.0385,-0.0097
19100,-0.0332,-0.0536,-0.0205
19102,-0.0343,-0.0555,-0.0212
19104,-0.0425,-0.025,0.0175
19106,-0.0308,-0.0057,0.0252
19108,-0.048,-0.0279,0.0201
19110,-0.0432,-0.0249,0.0183
19112,-0.0354,-0.0277,0.0076
19114,-0.0316,-0.0191,0.0125
19116,-0.0504,-0.0081,0.0423
19118,-0.023,-0.0004,0.0227
19120,-0.0008,-0.0076,-0.0067
19122,-0.0015,0.0119,0.0134
19124,-0.0128,0.0201,0.0329
19126,0.0082,0.0238,0.0156
19128,0.0335,0.0324,-0.0011
19130,0.0272,0.0518,0.0246
19132,0.0155,0.0836,0.0681
19134,0.0312,0.0917,0.0605
19136,0.0456,0.1064,0.0608
19138,0.0559,0.1392,0.0833
19140,0.0802,0.164,0.0838
19142,0.092,0.1564,0.0644
19144,0.1135,0.1789,0.0654
19146,0.1041,0.2107,0.1066
19148,0.1246,0.2168,0.0922
19150,0.1459,0.2459,0.1001
19152,0.1649,0.2437,0.0787
19154,0.1527,0.227,0.0743
19156,0.1457,0.2827,0.137
19158,0.1452,0.249,0.1039
19160,0.1708,0.2857,0.1148
19162,0.1396,0.2504,0.1108
19164,0.1238,0.2153,0.0915
19166,0.1224,0.2464,0.124
19168,0.1154,0.209,0.0936
19170,0.1188,0.1691,0.0504
19172,0.0918,0.2115,0.1198
19174,0.0841,0.1755,0.0914
19176,0.0757,0.1527,0.077
19178,0.0443,0.1338,0.0895
19180,0.0451,0.1031,0.058
19182,0.0335,0.0883,0.0548
19184,0.0298,0.0702,0.0404
19186,0.0285,0.0503,0.0218
19188,0.0082,0.0228,0.0146
19190,-0.0077,0.0364,0.0441
19192,-0.0169,0.0101,0.027
19194,-0.0192,-0.0133,0.006
19196,0.0091,0.0014,-0.0077
19198,0.0011,0.012,0.0109
19200,-0.0434,-0.0227,0.0206
19202,0.0022,-0.0126,-0.0149
19204,-0.0256,-0.0366,-0.011
19206,-0.0354,-0.0049,0.0306
19208,-0.034,-0.0176,0.0164
19210,-0.0324,-0.0096,0.0229
19212,-0.0379,-0.0366,0.0012
19214,-0.0211,-0.0291,-0.0079
19216,-0.0559,-0.0314,0.0244
19218,-0.0474,-0.0589,-0.0115
19220,-0.0306,-0.0521,-0.0216
19222,-0.0521,-0.0334,0.0187
19224,-0.0381,0.0009,0.039
19226,0.0007,-0.0033,-0.0041
19228,0.0588,0.1036,0.0448
19230,0.1223,0.2303,0.1079
19232,0.2698,0.465,0.1951
19234,0.434,0.7755,0.3415
19236,0.6751,1.0966,0.4214
19238,0.8686,1.3938,0.5252
19240,1.0438,1.7142,0.6704
19242,1.1123,1.8154,0.7031
19244,1.1132,1.7761,0.6628
19246,1.0016,1.5969,0.5952
19248,0.8163,1.3067,0.4903
19250,0.5881,0.9307,0.3426
19252,0.3406,0.5897,0.2491
19254,0.1311,0.2711,0.1399
19256,0.0186,0.0467,0.0281
19258,-0.0686,-0.0889,-0.0202
19260,-0.1262,-0.1698,-0.0436
19262,-0.13,-0.1921,-0.0621
19264,-0.1024,-0.1444,-0.042
19266,-0.0905,-0.1095,-0.019
19268,-0.0672,-0.0968,-0.0296
19270,-0.0361,-0.0722,-0.036
19272,-0.013,-0.0353,-0.0223
19274,-0.0227,-0.0119,0.0108
19276,-0.008,0.0136,0.0216
19278,-0.0066,0.0014,0.008
19280,-0.0123,0.0294,0.0417
19282,-0.0102,-0.0048,0.0054
19284,0.0062,0.0171,0.0109
19286,0.0167,0.0496,0.0329
19288,-0.0024,0.0522,0.0546
19290,0.0278,0.0553,0.0275
19292,0.0037,0.0519,0.0482
19294,0.038,0.0479,0.0098
19296,0.0193,0.0823,0.0629
19298,0.0263,0.0832,0.0569
19300,0.0377,0.0883,0.0506
19302,0.0435,0.0725,0.029
19304,0.0395,0.0965,0.057
19306,0.0595,0.054,-0.0055
19308,0.0444,0.0855,0.0411
19310,0.0791,0.1048,0.0257
19312,0.0263,0.1303,0.104
19314,0.0609,0.1128,0.0519
19316,0.0631,0.1521,0.089
19318,0.0671,0.1279,0.0608
19320,0.0807,0.1587,0.078
19322,0.104,0.1574,0.0535
19324,0.1127,0.1645,0.0517
19326,0.1219,0.1689,0.047
19328,0.113,0.1748,0.0618
19330,0.1192,0.205,0.0857
19332,0.1241,0.1991,0.0749
19334,0.1218,0.2355,0.1137
19336,0.1306,0.2246,0.094
19338,0.1627,0.2436,0.081
19340,0.1478,0.2702,0.1224
19342,0.1386,0.268,0.1294
19344,0.1523,0.2737,0.1214
19346,0.166,0.2877,0.1217
19348,0.156,0.2906,0.1346
19350,0.1663,0.3433,0.177
19352,0.2095,0.3376,0.1282
19354,0.1953,0.3453,0.1501
19356,0.2074,0.345,0.1376
19358,0.1954,0.3676,0.1722
19360,0.2357,0.3757,0.14
19362,0.2399,0.3866,0.1467
19364,0.2624,0.41,0.1475
19366,0.2429,0.4189,0.176
19368,0.2393,0.4026,0.1633
19370,0.2416,0.4232,0.1816
19372,0.2335,0.4148,0.1813
19374,0.2564,0.4266,0.1703
19376,0.2573,0.435,0.1777
19378,0.2247,0.4348,0.2101
19380,0.2517,0.4242,0.1724
19382,0.268,0.4142,0.1462
19384,0.2406,0.4186,0.178
19386,0.2247,0.4377,0.2131
19388,0.2399,0.3981,0.1583
19390,0.2149,0.3852,0.1702
19392,0.2425,0.3782,0.1358
19394,0.2252,0.3841,0.1588
19396,0.2231,0.3779,0.1548
19398,0.2143,0.3519,0.1375
19400,0.2012,0.3405,0.1393
19402,0.1959,0.3195,0.1235
19404,0.1852,0.2958,0.1106
19406,0.197,0.3069,0.11
19408,0.1783,0.2844,0.1062
19410,0.1631,0.2567,0.0936
19412,0.1374,0.2314,0.094
19414,0.1591,0.2512,0.0921
19416,0.1332,0.2237,0.0905
19418,0.126,0.2093,0.0832
19420,0.1107,0.1977,0.0869
19422,0.0841,0.1582,0.074
19424,0.0995,0.1695,0.07
19426,0.0824,0.1531,0.0707
19428,0.0703,0.1355,0.0652
19430,0.0482,0.11,0.0617
19432,0.0731,0.112,0.0389
19434,0.0374,0.088,0.0506
19436,0.0349,0.1093,0.0744
19438,0.0364,0.096,0.0596
19440,0.0203,0.0951,0.0748
19442,0.0237,0.0626,0.0389
19444,0.0235,0.0478,0.0244
19446,0.0151,0.0654,0.0503
19448,0.0198,0.0363,0.0165
19450,-0.0131,0.0311,0.0442
19452,0.0184,-0.0031,-0.0215
19454,0.0136,0.0132,-0.0004
19456,-0.0099,0.0336,0.0434
19458,-0.0149,-0.002,0.0128
19460,0.0014,0.0078,0.0064
19462,-0.0103,-0.0115,-0.0012
19464,-0.0124,-0.0066,0.0058
19466,0.005,-0.0241,-0.0292
19468,-0.0126,-0.0009,0.0116
19470,-0.0111,-0.005,0.0061
19472,-0.0089,-0.0023,0.0066
19474,-0.028,-0.0067,0.0213
19476,-0.0296,-0.0386,-0.009
19478,-0.017,-0.0181,-0.0011
19480,-0.04,-0.0134,0.0267
19482,-0.0159,-0.0062,0.0097
